review_priority,review_lane,group_key,candidate_rank,game_id,title,release_year,source_type,source_ref,has_stable_catalog_id,has_edition_keyword,platform_count,tag_count,alias_count,has_cover,proposed_action,recommended_action,winner_game_id,recommended_winner_game_id,review_instruction
20,preserve_edition_review,tombraideranniversary,1,rawg_tomb_raider_anniversary,Tomb Raider: Anniversary,2007,finder,rawg:5297,f,t,4,7,0,t,needs_review,needs_review,,rawg_tomb_raider_anniversary,Preserve by default. Only approve a merge if the rows are proven source duplicates of the same playable edition.
20,preserve_edition_review,tombraideranniversary,2,steam_8000_tomb_raider_anniversary,Tomb Raider: Anniversary,2007,finder,steam:8000,f,t,1,4,0,t,needs_review,needs_review,,rawg_tomb_raider_anniversary,Preserve by default. Only approve a merge if the rows are proven source duplicates of the same playable edition.
20,preserve_edition_review,xenobladechroniclesdefinitiveedition,1,xenoblade_chronicles_definitive_edition,Xenoblade Chronicles: Definitive Edition,0,finder,ggapp:xQyeIE,t,t,0,4,0,t,needs_review,needs_review,,xenoblade_chronicles_definitive_edition,Preserve by default. Only approve a merge if the rows are proven source duplicates of the same playable edition.
20,preserve_edition_review,xenobladechroniclesdefinitiveedition,2,rawg_xenoblade_chronicles_definitive_edition,Xenoblade Chronicles: Definitive Edition,2020,finder,rawg:371831,f,t,1,3,0,t,needs_review,needs_review,,xenoblade_chronicles_definitive_edition,Preserve by default. Only approve a merge if the rows are proven source duplicates of the same playable edition.
30,manual_year_review,aerotheacrobat,1,rawg_aero_the_acro_bat,Aero the Acro-Bat,1993,finder,rawg:53124,f,f,3,3,0,t,needs_review,needs_review,,rawg_aero_the_acro_bat,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,aerotheacrobat,2,rawg_aero_the_acrobat,Aero The Acrobat,2010,finder,rawg:26462,f,f,1,1,0,t,needs_review,needs_review,,rawg_aero_the_acro_bat,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,aerotheacrobat2,1,rawg_aero_the_acro_bat_2,Aero the Acro-Bat 2,1994,finder,rawg:56909,f,f,3,3,0,t,needs_review,needs_review,,rawg_aero_the_acro_bat_2,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,aerotheacrobat2,2,rawg_aero_the_acrobat_2,Aero The Acrobat 2,2010,finder,rawg:26503,f,f,1,0,0,t,needs_review,needs_review,,rawg_aero_the_acro_bat_2,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,akazukinchacha,1,wiki_akazukin_cha_cha,Akazukin Cha Cha,1995,finder,wikipedia:Akazukin Cha Cha,f,f,1,1,0,f,needs_review,needs_review,,wiki_akazukin_cha_cha,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,akazukinchacha,2,wiki_akazukin_chacha,Akazukin Chacha,1996,finder,wikipedia:Akazukin Chacha,f,f,1,1,0,f,needs_review,needs_review,,wiki_akazukin_cha_cha,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,amatsumisoranikumonohatateni,1,wiki_amatsu_misora_ni_kumo_no_hatate_ni,Amatsu Misora ni! Kumo no Hatate ni,2012,finder,wikipedia:Amatsu Misora ni! Kumo no Hatate ni,f,f,1,1,0,f,needs_review,needs_review,,wiki_amatsu_misora_ni_kumo_no_hatate_ni,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,amatsumisoranikumonohatateni,2,wiki_amatsumi_sora_ni_kumo_no_hatate_ni,Amatsumi Sora ni! Kumo no Hatate ni,2015,finder,wikipedia:Amatsumi Sora ni! Kumo no Hatate ni,f,f,1,1,0,f,needs_review,needs_review,,wiki_amatsu_misora_ni_kumo_no_hatate_ni,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,asondeshogigatsuyokunaruginseishogidx,1,wiki_asonde_shogi_ga_tsuyoku_naru_ginsei_shogi_dx,Asonde Shogi ga Tsuyoku Naru Ginsei Shogi DX,2015,finder,wikipedia:Asonde Shogi ga Tsuyoku Naru Ginsei Shogi DX,f,f,1,1,0,f,needs_review,needs_review,,wiki_asonde_shogi_ga_tsuyoku_naru_ginsei_shogi_dx,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,asondeshogigatsuyokunaruginseishogidx,2,wiki_asonde_shogi_ga_tsuyokunaru_ginsei_shogi_dx,Asonde Shogi ga Tsuyokunaru! Ginsei Shogi DX,2017,finder,wikipedia:Asonde Shogi ga Tsuyokunaru! Ginsei Shogi DX,f,f,1,1,0,f,needs_review,needs_review,,wiki_asonde_shogi_ga_tsuyoku_naru_ginsei_shogi_dx,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,baseballsimulator1000,1,rawg_baseball_simulator_1_000,Baseball Simulator 1.000,1989,finder,rawg:53704,f,f,2,3,0,t,needs_review,needs_review,,rawg_baseball_simulator_1_000,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,baseballsimulator1000,2,rawg_baseball_simulator_1000,Baseball Simulator 1000,2016,finder,rawg:27785,f,f,1,0,0,t,needs_review,needs_review,,rawg_baseball_simulator_1_000,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,battlemaster,1,rawg_battle_master,Battle Master,1989,finder,rawg:887669,f,f,2,2,0,t,needs_review,needs_review,,rawg_battle_master,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,battlemaster,2,rawg_battlemaster,Battlemaster,1990,finder,rawg:55349,f,f,1,3,0,t,needs_review,needs_review,,rawg_battle_master,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,blackjack,1,rawg_blackjack,Blackjack,1977,finder,rawg:52399,f,f,2,3,0,f,needs_review,needs_review,,rawg_blackjack,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,blackjack,2,wiki_black_jack,Black Jack,2020,finder,wikipedia:Black Jack,f,f,1,1,0,f,needs_review,needs_review,,rawg_blackjack,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,blazbluechronophantasmaextend,1,rawg_blazblue_chrono_phantasma_extend,BlazBlue: Chrono Phantasma EXTEND,2015,finder,rawg:3240,f,f,3,12,0,t,needs_review,needs_review,,rawg_blazblue_chrono_phantasma_extend,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,blazbluechronophantasmaextend,2,steam_388750_blazblue_chronophantasma_extend,BlazBlue: Chronophantasma Extend,2016,finder,steam:388750,f,f,1,3,0,t,needs_review,needs_review,,rawg_blazblue_chrono_phantasma_extend,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,bodycount,1,rawg_bodycount,Bodycount,2011,finder,rawg:28246,f,f,2,5,0,t,needs_review,needs_review,,rawg_bodycount,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,bodycount,2,rawg_body_count,Body Count,1994,finder,rawg:56948,f,f,1,4,0,t,needs_review,needs_review,,rawg_bodycount,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,breakpoint,1,wiki_breakpoint,Breakpoint,2020,finder,wikipedia:Breakpoint,f,f,1,1,0,t,needs_review,needs_review,,wiki_breakpoint,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,breakpoint,2,wiki_break_point,Break Point,1997,finder,wikipedia:Break Point,f,f,1,1,0,f,needs_review,needs_review,,wiki_breakpoint,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,caesarspalace,1,wiki_caesars_palace,Caesars Palace,1994,finder,wikipedia:Caesars Palace,f,f,3,1,0,t,needs_review,needs_review,,wiki_caesars_palace,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,caesarspalace,2,rawg_caesar_s_palace,Caesar's Palace,1997,finder,rawg:33707,f,f,1,0,0,t,needs_review,needs_review,,wiki_caesars_palace,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,caesarspalaceii,1,wiki_caesar_s_palace_ii,Caesar's Palace II,1998,finder,wikipedia:Caesar's Palace II,f,f,1,1,0,f,needs_review,needs_review,,wiki_caesar_s_palace_ii,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,caesarspalaceii,2,wiki_caesars_palace_ii,Caesars Palace II,1999,finder,wikipedia:Caesars Palace II,f,f,1,1,0,f,needs_review,needs_review,,wiki_caesar_s_palace_ii,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,calciobit,1,rawg_calciobit,Calciobit,2012,finder,rawg:332650,f,f,1,1,0,t,needs_review,needs_review,,rawg_calciobit,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,calciobit,2,wiki_calcio_bit,Calcio Bit,2006,finder,wikipedia:Calcio Bit,f,f,1,1,0,f,needs_review,needs_review,,rawg_calciobit,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,castlequest,1,rawg_castlequest,Castlequest,1986,finder,rawg:53741,f,f,1,4,0,t,needs_review,needs_review,,rawg_castlequest,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,castlequest,2,rawg_castle_quest,Castle Quest,1990,finder,rawg:519852,f,f,1,1,0,t,needs_review,needs_review,,rawg_castlequest,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,choroq,1,rawg_choro_q,Choro Q,1996,finder,rawg:635222,f,f,1,3,0,t,needs_review,needs_review,,rawg_choro_q,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,choroq,2,wiki_choroq,ChoroQ,2003,finder,wikipedia:ChoroQ,f,f,1,1,0,t,needs_review,needs_review,,rawg_choro_q,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,choujikuuyousaimacross,1,rawg_choujikuu_yousai_macross,Choujikuu Yousai Macross,1985,finder,rawg:829344,f,f,1,3,0,t,needs_review,needs_review,,rawg_choujikuu_yousai_macross,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,choujikuuyousaimacross,2,wiki_chou_jikuu_yousai_macross,Chou-jikuu Yousai Macross,2003,finder,wikipedia:Chou-jikuu Yousai Macross,f,f,1,1,0,f,needs_review,needs_review,,rawg_choujikuu_yousai_macross,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,clusterpuck99,1,wiki_clusterpuck_99,ClusterPuck 99,2015,finder,wikipedia:ClusterPuck 99,f,f,1,1,0,f,needs_review,needs_review,,wiki_clusterpuck_99,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,clusterpuck99,2,wiki_clusterpuck99,ClusterPuck99,2018,finder,wikipedia:ClusterPuck99,f,f,1,1,0,f,needs_review,needs_review,,wiki_clusterpuck_99,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,corpsepartybloodcoveredrepeatedfear,1,wiki_corpse_party_blood_covered_repeated_fear,Corpse Party: Blood Covered Repeated Fear,2011,finder,wikipedia:Corpse Party: Blood Covered Repeated Fear,f,f,2,1,0,t,needs_review,needs_review,,wiki_corpse_party_blood_covered_repeated_fear,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,corpsepartybloodcoveredrepeatedfear,2,rawg_corpse_party_bloodcovered_repeated_fear,Corpse party BloodCovered: ...Repeated Fear,2012,finder,rawg:6861,f,f,1,4,0,t,needs_review,needs_review,,wiki_corpse_party_blood_covered_repeated_fear,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,crackdown,1,rawg_crackdown,Crackdown,2007,finder,rawg:28422,f,f,4,4,0,t,needs_review,needs_review,,rawg_crackdown,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,crackdown,2,rawg_crack_down,Crack Down,1990,finder,rawg:55396,f,f,1,6,0,t,needs_review,needs_review,,rawg_crackdown,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,crossfire,1,wiki_cross_fire,Cross Fire,1991,finder,wikipedia:Cross Fire,f,f,1,1,0,f,needs_review,needs_review,,wiki_cross_fire,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,crossfire,2,wiki_crossfire,CrossFire,1990,finder,wikipedia:CrossFire,f,f,1,1,0,f,needs_review,needs_review,,wiki_cross_fire,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,cyberbotsfullmetalmadness,1,rawg_cyberbots_full_metal_madness,Cyberbots: Full Metal Madness,1995,finder,rawg:52840,f,f,2,2,0,t,needs_review,needs_review,,rawg_cyberbots_full_metal_madness,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,cyberbotsfullmetalmadness,2,rawg_cyberbots_fullmetal_madness,Cyberbots: Fullmetal Madness,2011,finder,rawg:4603,f,f,1,1,0,t,needs_review,needs_review,,rawg_cyberbots_full_metal_madness,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,daisenryakuviiexceed,1,wiki_daisenryaku_vii_exceed,Daisenryaku VII: Exceed,2006,finder,wikipedia:Daisenryaku VII: Exceed,f,f,2,1,0,f,needs_review,needs_review,,wiki_daisenryaku_vii_exceed,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,daisenryakuviiexceed,2,rawg_dai_senryaku_vii_exceed,Dai Senryaku VII: Exceed,2007,finder,rawg:269331,f,f,1,1,0,t,needs_review,needs_review,,wiki_daisenryaku_vii_exceed,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,dancedancerevolution,1,rawg_dance_dance_revolution,Dance Dance Revolution,1998,finder,rawg:52845,f,f,4,2,0,t,needs_review,needs_review,,rawg_dance_dance_revolution,"Different known release years. Compare title, edition, platforms, and source notes before merging."
